CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20160115,nuit,39,293779.168,5048715.412,45.5782593359,-73.6412168448
Introduction,20160115,nuit,15,298555.84,5038288.086,45.4844895943,-73.5798774984
Introduction,20160115,nuit,38,298973.663,5041655.532,45.5147949272,-73.5745725534
Introduction,20160115,jour,22,300839.293,5043334.097,45.5299124127,-73.5507075281
Introduction,20160115,jour,21,300202.136,5040379.066,45.5033179376,-73.5588371018
Introduction,20160115,jour,48,300766.091,5048362.767,45.5751617169,-73.5516861678
Introduction,20160115,jour,45,296093.151,5054862.168,45.6336021903,-73.6116760856
Introduction,20160115,jour,39,294120.61,5051672.316,45.6048716648,-73.6369064212
Introduction,20160115,jour,30,297407.382,5046511.725,45.5584778773,-73.5946930141
Introduction,20160115,jour,46,298866.813,5053234.5,45.6189853008,-73.5760806707
Introduction,20160115,jour,26,294192.554,5040290.188,45.5024526813,-73.6357373395
Introduction,20160115,jour,49,305587.415,5055794.157,45.6420425664,-73.4898989144
Introduction,20160115,jour,35,297170.03,5044145.271,45.5371811441,-73.5976963873
Introduction,20160115,jour,39,293533.875,5049595,45.5861701832,-73.6443802139
Introduction,20160115,soir,16,299184.094,5035349,45.4580476442,-73.5718070663
Introduction,20160115,soir,38,296557.528,5042643.534,45.5236609799,-73.6055137608
Introduction,20160115,soir,35,297497.462,5043817.767,45.5342376517,-73.5934989732
Introduction,20160115,soir,22,300223.031,5043959.231,45.5355338304,-73.5586031502
Introduction,20160115,soir,35,297497.462,5043817.767,45.5342376517,-73.5934989732
Introduction,20160115,soir,30,296873.855,5047659.561,45.5688006039,-73.601545627
Introduction,20160115,soir,26,294845.923,5038879.653,45.4897697253,-73.6273479641
Introduction,20160115,soir,26,294534.788,5041175.622,45.5104252916,-73.6313765135
Introduction,20160115,soir,7,291422.806,5042368.574,45.5211071664,-73.6712367614
Introduction,20160115,soir,35,295733.705,5044075.276,45.5365340949,-73.6160861854
Introduction,20160115,soir,26,294146.965,5039065.04,45.4914275972,-73.6362941158
Introduction,20160115,soir,33,294938.218,5043058.068,45.5273700837,-73.6262512139
Introduction,20160115,soir,23,302328.289,5045785.617,45.5519789654,-73.5316568212
Introduction,20160115,soir,38,298505.728,5042556.15,45.5228949781,-73.5805733152
Introduction,20160115,soir,26,294771.163,5039555.545,45.4958506177,-73.6283182183
Introduction,20160116,nuit,35,296544.699,5044304.579,45.5386075264,-73.6057059827
Introduction,20160116,nuit,38,299026.417,5043745.365,45.5336004969,-73.5739219686
Introduction,20160116,nuit,10,289414.905,5044610.555,45.5412398371,-73.6970094747
Introduction,20160116,nuit,42,296606.188,5051815.295,45.6061919685,-73.6050445563
Introduction,20160116,nuit,22,300039.804,5042343.085,45.5209898984,-73.560933469
Introduction,20160116,nuit,42,298972.191,5050296.356,45.5925480088,-73.5746943246
Introduction,20160116,jour,16,297179.219,5033095,45.4377460235,-73.5974071967
Introduction,20160116,jour,35,295747.308,5043653.075,45.5327351544,-73.6159042064
Introduction,20160116,jour,35,297594.691,5044758.289,45.5427018217,-73.5922679317
Introduction,20160116,jour,31,295447.096,5045343.569,45.5479428492,-73.6197801936
Introduction,20160116,jour,3,277351.388,5039056.426,45.4908915952,-73.8511721426
Introduction,20160116,jour,8,292557.92,5033637.581,45.4425627928,-73.6564889709
Introduction,20160115,soir,11,292547.448,5035724.265,45.4613395882,-73.6566748137
Introduction,20160116,jour,26,295369.144,5040155.012,45.5012532105,-73.6206786362
Introduction,20160116,jour,48,302729.266,5050945.833,45.5984135229,-73.5265431127
Introduction,20160116,soir,26,294890.266,5041378.7,45.5122578094,-73.6268311411
Introduction,20160116,soir,38,296646.673,5042786.888,45.5249519823,-73.6043749826
Introduction,20160116,soir,15,298038.766,5034603.772,45.4513315678,-73.5864413958
Introduction,20160116,soir,26,295137.561,5039790.547,45.4979704342,-73.623634822
Introduction,20160116,soir,15,297568.783,5035798.637,45.4620788457,-73.5924676238
Introduction,20160116,soir,39,293808.438,5049462.5,45.584982305,-73.6408586005
Introduction,20160116,soir,35,296671.664,5045097.774,45.5457464682,-73.6040934175
Introduction,20160116,soir,39,293772.468,5048704.799,45.578163731,-73.6413024563
Introduction,20160116,soir,38,297634.913,5042109.575,45.5188681152,-73.5917141224
Introduction,20160116,soir,23,301541.303,5045511.126,45.5495057608,-73.5417344357
Introduction,20160116,soir,26,294676.276,5040286.38,45.502425603,-73.6295473672
Introduction,20160116,soir,26,294900.712,5040738.575,45.5064978581,-73.6266845244
Introduction,20160116,soir,39,293465.406,5048880,45.5797353044,-73.6452410799
Introduction,20160116,soir,38,298221.156,5043377.193,45.5302804102,-73.5842271579
Introduction,20160117,nuit,16,301324.813,5036447.042,45.4679422926,-73.5444428092
Introduction,20160117,nuit,27,292317.139,5045241.256,45.5469731405,-73.6598619865
Introduction,20160117,nuit,23,301535.728,5044726.987,45.5424497697,-73.5418006054
Introduction,20160117,nuit,44,298688.766,5048386.072,45.5753562792,-73.578303045
Introduction,20160117,jour,26,294405.808,5039472.687,45.49509968,-73.6329911407
Introduction,20160117,jour,42,299236.8,5050149.692,45.5912304518,-73.5713011945
Introduction,20160117,jour,38,298696.309,5042047.578,45.5183203415,-73.578127346
Introduction,20160117,jour,38,298430.605,5042440.581,45.5218543608,-73.5815334657
Introduction,20160117,jour,26,294405.808,5039472.687,45.49509968,-73.6329911407
Introduction,20160117,jour,42,299236.8,5050149.692,45.5912304518,-73.5713011945
Introduction,20160117,jour,22,300320.854,5043456.811,45.531013501,-73.5573460379
Introduction,20160117,jour,35,297060.151,5045539.442,45.5497251747,-73.5991253528
Introduction,20160117,jour,3,275650.185,5037050.359,45.472771473,-73.8728174732
Introduction,20160117,soir,16,298790.375,5034487.5,45.4502921613,-73.5768307724
Introduction,20160117,soir,16,298561.503,5035205.057,45.4567470923,-73.5797659132
Introduction,20160117,soir,30,297234.043,5047675.074,45.5689442034,-73.5969313335
Introduction,20160117,soir,49,305436.573,5061492.307,45.6933156417,-73.4918264808
Introduction,20160117,soir,33,294279.692,5042995.985,45.5268018095,-73.6346803534
Introduction,20160117,soir,44,299031.688,5045539.768,45.5497472277,-73.5738756251
Introduction,20160117,soir,15,297765.378,5035987.149,45.463777175,-73.5899564086
Introduction,20160117,soir,27,291512.349,5044463.938,45.5399636913,-73.6701473992
Introduction,20160117,soir,26,295508.96,5040373.601,45.5032220405,-73.6188936738
Introduction,20160118,nuit,11,295287.251,5037445.335,45.4768692543,-73.62167404
Introduction,20160118,nuit,16,299539.781,5035581,45.4601380632,-73.5672616052
Introduction,20160118,nuit,8,292001.406,5034241,45.4479826822,-73.6636184869
Introduction,20160118,nuit,42,296274.688,5051315,45.6016862002,-73.6092856329
Introduction,20160118,jour,15,297173.905,5035844.949,45.4624913843,-73.5975177521
Introduction,20160118,jour,3,0,0,1,1
Introduction,20160118,jour,44,298710.158,5046222.912,45.5558916546,-73.5780020069
Introduction,20160118,jour,39,294022.5,5049293.5,45.5834649459,-73.6381116414
Introduction,20160118,soir,39,294022.5,5049293.5,45.5834649459,-73.6381116414
Introduction,20160118,soir,44,297564.385,5045619.687,45.550452668,-73.5926687512
Introduction,20151219,jour,16,300538.125,5035954,45.4635013041,-73.5544991753
Introduction,20160118,soir,38,298932.403,5041825.643,45.5163253085,-73.5751026848
Introduction,20160118,soir,39,294424,5050075,45.5905032009,-73.632983112
Introduction,20160118,soir,10,291391.005,5044158.533,45.5372132303,-73.6716928293
Introduction,20160118,soir,35,297008.488,5045453.283,45.5489493104,-73.5997856353
Introduction,20160118,soir,44,298458.015,5048133.614,45.5730825193,-73.581256371
Introduction,20160118,soir,23,301746.862,5045206.271,45.5467634982,-73.5390999212
Introduction,20160119,nuit,30,297707.389,5047468.053,45.5670863476,-73.5908640609
Introduction,20160119,nuit,31,294795.501,5044942.065,45.5443209252,-73.6281167726
Introduction,20160119,jour,22,300080,5042712.589,45.5243151144,-73.5604224946
Introduction,20160119,jour,30,295007.64,5048223.93,45.573855211,-73.6254658527
Introduction,20160119,jour,48,302924.088,5050956.433,45.5985094575,-73.5240458835
Introduction,20160119,jour,30,295007.64,5048223.93,45.573855211,-73.6254658527
Introduction,20160119,jour,45,299954.43,5056733.95,45.6504825463,-73.5621690827
Introduction,20160119,soir,23,301415.538,5044865.438,45.5436950287,-73.5433406542
Introduction,20160119,soir,35,297928.683,5044637.369,45.5416171148,-73.587989289
Introduction,20160119,soir,27,293893.194,5045077.515,45.5455262065,-73.6396746253
Introduction,20160119,soir,22,300116.899,5042792.59,45.5250352435,-73.5599509015
Introduction,20160119,soir,12,298513.556,5039213.55,45.4928169509,-73.580430261
Introduction,20160119,soir,21,300079.236,5040365.565,45.503195629,-73.5604096751
Introduction,20160119,soir,38,298918.591,5044164.596,45.5373719913,-73.5753075508
Introduction,20160119,soir,38,298673.991,5044232.095,45.5379772645,-73.5784403335
Introduction,20160119,soir,35,296092.504,5043939.577,45.5353176025,-73.6114896658
Introduction,20160119,soir,38,298673.991,5044232.095,45.5379772645,-73.5784403335
Introduction,20160119,soir,38,298673.991,5044232.095,45.5379772645,-73.5784403335
Introduction,20160120,nuit,44,297376.276,5046243.079,45.5560601804,-73.5950873771
Introduction,20160120,jour,22,0,0,1,1
Introduction,20160120,jour,31,296880.852,5045423.163,45.5486768407,-73.6014197754
Introduction,20160120,jour,49,304989.395,5058258.916,45.6642213638,-73.4975694514
Introduction,20160120,jour,49,305016.621,5057110.426,45.6538870321,-73.4972205654
Introduction,20160120,jour,31,295468.401,5044592.072,45.5411809057,-73.6194930195
Introduction,20160120,soir,30,297173.894,5047712.058,45.5692763405,-73.5977025089
Introduction,20160120,soir,7,291446.763,5042876.452,45.5256776937,-73.6709439377
Introduction,20160120,soir,8,291435.531,5032789,45.4349062867,-73.6708132258
Introduction,20160120,soir,30,297195.641,5047614.659,45.5684001518,-73.5974223806
Introduction,20160120,soir,26,294701.15,5037800.176,45.4800540407,-73.6291779174
Introduction,20160120,soir,23,301516.784,5045458.994,45.5490365434,-73.542048103
Introduction,20160121,nuit,31,294865.548,5045064.007,45.5454192035,-73.6272222339
Introduction,20160121,nuit,21,300149.764,5041903.012,45.5170306876,-73.559521738
Introduction,20160121,nuit,30,295264.78,5048914.814,45.5800755585,-73.6221847034
Introduction,20160121,nuit,35,296325.508,5043371.077,45.5302049036,-73.6084964811
Introduction,20160121,jour,33,294818.11,5042772.628,45.5247998788,-73.6277830256
Introduction,20160121,jour,7,289349.417,5040279.533,45.5022663491,-73.6977115083
Introduction,20160121,jour,23,300528.142,5044621.755,45.5414974038,-73.5547023152
Introduction,20160121,jour,38,299425.015,5041561.075,45.51394859,-73.5687945699
Introduction,20160121,jour,33,294746.899,5043433.826,45.5307485586,-73.6287081982
Introduction,20160121,jour,23,300763.829,5044521.441,45.540596147,-73.5516834527
Introduction,20160121,jour,15,0,0,1,1
Introduction,20160121,jour,23,301550.905,5045182.936,45.546552635,-73.5416092831
Introduction,20160121,jour,8,293451.938,5033971.5,45.4455826459,-73.6450685903
Introduction,20160121,jour,23,301717.097,5046638.612,45.5596520709,-73.5394901313
Introduction,20160121,jour,13,294974.296,5032224.402,45.4298844217,-73.6255726164
Introduction,20160121,jour,12,298626.152,5039421.052,45.4946851497,-73.5789922927
Introduction,20160121,jour,20,298790.62,5039874.631,45.4987680853,-73.5768935371
Introduction,20160121,jour,20,299198.427,5040863.067,45.5076658438,-73.5716866992
Introduction,20160121,soir,33,294301.02,5043051.564,45.5273022514,-73.6344085054
Introduction,20160121,soir,44,298294.113,5046502.602,45.5584046359,-73.5833346519
Introduction,20160121,soir,45,298165.696,5056616.643,45.6494122023,-73.5851170739
Introduction,20160121,soir,48,301663.804,5048645.6,45.5777113616,-73.5401856582
Introduction,20160121,soir,20,298834.268,5039628.073,45.4965498248,-73.5763320381
Introduction,20160121,soir,44,299237.386,5045305.604,45.5476418111,-73.5712385607
Introduction,20160121,soir,38,297376.167,5042052.413,45.518351042,-73.5950252373
Introduction,20160121,soir,26,294405.808,5039472.687,45.49509968,-73.6329911407
Introduction,20160121,soir,48,304014.45,5050181.964,45.591542652,-73.5100681197
Introduction,20160121,soir,26,294929.248,5038569.692,45.486981746,-73.626275712
Introduction,20160121,soir,26,294914.203,5040126.697,45.5009921221,-73.6264995444
Introduction,20160121,soir,26,294405.808,5039472.687,45.49509968,-73.6329911407
Introduction,20160121,soir,26,0,0,1,1
Introduction,20160121,soir,15,298955.063,5038840.049,45.4894598617,-73.5747770727
Introduction,20160122,nuit,39,293079.034,5049345.511,45.5839176983,-73.6502031891
Introduction,20160122,jour,26,294184.846,5039613.883,45.4963668939,-73.6358213417
Introduction,20160122,jour,26,295226.054,5039934.684,45.4992686589,-73.6225053334
Introduction,20160122,jour,49,305220.225,5057220.508,45.6548774775,-73.4946080552
Introduction,20160122,jour,27,293227.494,5047790.578,45.5699284565,-73.6482638672
Introduction,20160122,jour,11,293837.439,5036171.351,45.4653841103,-73.6401895714
Introduction,20160122,jour,45,298314.744,5055728.134,45.6414186333,-73.5831929786
Introduction,20160122,jour,45,299463.278,5057405.32,45.6565200554,-73.5684779632
Introduction,20160122,jour,13,296232.9497,5033855.793,45.4445810738,-73.6095154318
Introduction,20160122,jour,39,293888.688,5050602.5,45.5952415913,-73.6398556612
Introduction,20160122,soir,22,301121.97,5043154.02,45.5282935595,-73.5470871639
Introduction,20160122,soir,15,297790.56,5037029.08,45.4731532171,-73.5896492514
Introduction,20160122,soir,23,302027.165,5045388.237,45.5484020657,-73.5355112609
Introduction,20160122,soir,23,300724.387,5045072.111,45.5455510461,-73.5521930949
Introduction,20160122,soir,35,297506.099,5043633.085,45.5325759051,-73.593385638
Introduction,20160122,soir,39,294058.844,5050716,45.5962655427,-73.6376771918
Introduction,20160122,soir,31,296095.984,5046002.07,45.5538766746,-73.611481785
Introduction,20160122,soir,26,294776.752,5040628.053,45.5055015663,-73.6282686197
Introduction,20160122,soir,27,291614.575,5045345.583,45.547898963,-73.6688621577
Introduction,20160122,soir,24,295435.804,5041998.158,45.5178394739,-73.6198608439
Introduction,20160122,soir,30,297173.894,5047712.058,45.5692763405,-73.5977025089
Introduction,20160122,soir,8,290287.063,5033343,45.4398685548,-73.6855082224
Introduction,20160123,nuit,16,299678.75,5036742.5,45.4705908348,-73.5654967335
Introduction,20160123,nuit,33,293670.888,5043579.893,45.5320465695,-73.642487468
Introduction,20160123,nuit,31,296397.692,5045274.103,45.5473298865,-73.6076049896
Introduction,20160123,nuit,42,295916.219,5050685,45.5960128075,-73.6138693566
Introduction,20160123,nuit,15,300270.578,5038237.55,45.4840480811,-73.557941512
Introduction,20160119,soir,48,0,0,1,1
Introduction,20160123,jour,27,293262.529,5047849.796,45.5704618991,-73.6478164074
Introduction,20160123,jour,22,0,0,1,1
Introduction,20160123,jour,38,298498.501,5042951.585,45.52645319,-73.5806709139
Introduction,20160123,jour,10,287673.09,5043196.925,45.528478907,-73.7192641981
Introduction,20160123,jour,35,295900.907,5043647.576,45.5326876508,-73.6139375385
Introduction,20160123,jour,38,298593.165,5043921.365,45.5351804861,-73.5794713284
Introduction,20160123,soir,35,298256.49,5044605.294,45.5413316485,-73.5837911973
Introduction,20160123,soir,10,291677.68,5043931.714,45.5351776941,-73.6680160937
Introduction,20160123,soir,23,301369.647,5044357.926,45.5391280251,-73.5439247675
Introduction,20160123,jour,10,0,0,1,1
Introduction,20160123,jour,10,287673.09,5043196.925,45.528478907,-73.7192641981
Introduction,20160123,jour,10,287673.09,5043196.925,45.528478907,-73.7192641981
Introduction,20160123,soir,38,299841.189,5044104.601,45.536839311,-73.5634936943
Introduction,20160123,soir,26,294910.758,5040735.16,45.5064672711,-73.6265558939
Introduction,20160123,soir,26,295322.251,5040624.054,45.505473207,-73.6212877472
Introduction,20160123,soir,23,301711.502,5044651.875,45.5417746859,-73.5395492597
Introduction,20160123,soir,35,295808.308,5043810.927,45.5341563539,-73.6151261057
Introduction,20160123,soir,20,298936.746,5039776.556,45.4978868076,-73.575022599
Introduction,20160123,soir,26,293957.854,5039759.818,45.4976765871,-73.63872893
Introduction,20160123,soir,8,288802.219,5034112,45.4467559756,-73.7045127781
Introduction,20160123,soir,16,299517.031,5035197.5,45.4566869688,-73.5675483852
Introduction,20160124,nuit,8,289766.969,5033091.5,45.4375944467,-73.6921484838
Introduction,20160124,nuit,45,300424.767,5056191.987,45.6456089812,-73.5561297504
